has_adhd,has_dyslexia,has_autism,has_anxiety,attention_span,sleep_hours,daily_study_hrs,learning_style,peak_focus_time,study_env,user_category,struggle,current_level,prior_attempt,content_type,memory_load,difficulty,has_deadline,days_to_exam,pomodoro_short,pomodoro_standard,feynman,spaced_repetition,active_recall,mind_mapping,past_papers,time_blocking,interleaving,elaborative_interrogation,audio_notes,colour_coding,chunking,worked_examples,dual_coding,shadowing,comprehensible_input,spaced_rep_vocab,output_practice,grammar_in_context,immersion_sessions,timed_practice,topic_prioritisation,exam_technique,revision_sprints,consistency_system
1,0,0,0,20_45,6.3,3.7,visual,late_night,cafe,cert_candidate,all_of_the_above,not_applicable,first_time,practical,medium,1,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1,0,0,0,10_20,5.4,6.7,auditory,afternoon,noisy_home,uni_student,managing_time,not_applicable,not_applicable,calculation,high,2,1,14,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,20_45,8.5,1.1,kinesthetic,afternoon,varies,uni_student,remembering,not_applicable,not_applicable,calculation,medium,3,1,30,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,under_10,7.0,4.6,read_write,morning,noisy_home,language_learner,cant_produce,conversational,not_applicable,practical,medium,5,1,30,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,45_plus,6.7,3.9,auditory,afternoon,noisy_home,uni_student,dont_know_how_to_study,not_applicable,not_applicable,mixed,medium,5,1,30,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,1,1,10_20,8.0,4.2,visual,evening,quiet_home,uni_student,managing_time,not_applicable,not_applicable,theory,low,2,1,30,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,20_45,7.9,2.5,auditory,afternoon,quiet_home,self_study,motivation,not_applicable,not_applicable,practical,low,3,1,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,1,0,0,10_20,6.4,4.4,read_write,evening,noisy_home,cert_candidate,all_of_the_above,not_applicable,first_time,theory,high,1,1,90,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,1,45_plus,4.9,5.0,auditory,evening,noisy_home,language_learner,vocab_doesnt_stick,near_fluent,not_applicable,mixed,high,1,1,60,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,20_45,8.1,1.5,visual,morning,quiet_home,language_learner,language_anxiety,conversational,not_applicable,practical,medium,2,0,999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
1,0,0,0,under_10,4.4,5.4,visual,morning,quiet_home,uni_student,dont_know_how_to_study,not_applicable,not_applicable,calculation,low,2,1,60,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,5.3,1.1,visual,afternoon,cafe,uni_student,understanding,not_applicable,not_applicable,calculation,medium,3,1,14,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,45_plus,4.4,2.3,kinesthetic,morning,cafe,uni_student,remembering,not_applicable,not_applicable,practical,low,5,0,999,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,10_20,4.1,4.6,visual,late_night,library,language_learner,language_anxiety,beginner,not_applicable,practical,medium,3,1,180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
0,0,1,0,under_10,4.7,5.4,visual,late_night,cafe,uni_student,understanding,not_applicable,not_applicable,calculation,high,5,1,180,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,8.0,4.8,auditory,morning,varies,uni_student,dont_know_how_to_study,not_applicable,not_applicable,practical,high,5,0,999,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,45_plus,7.5,1.1,visual,late_night,varies,uni_student,remembering,not_applicable,not_applicable,theory,high,2,1,60,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,5.3,1.1,kinesthetic,evening,varies,uni_student,dont_know_how_to_study,not_applicable,not_applicable,practical,high,3,1,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,under_10,4.7,2.4,auditory,late_night,varies,uni_student,dont_know_how_to_study,not_applicable,not_applicable,theory,low,2,1,90,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,45_plus,7.0,4.3,auditory,morning,library,uni_student,remembering,not_applicable,not_applicable,mixed,medium,1,1,90,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,5.6,7.7,kinesthetic,afternoon,noisy_home,language_learner,no_practice_time,beginner,not_applicable,practical,medium,2,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
0,0,0,1,45_plus,5.1,4.6,visual,evening,library,language_learner,no_practice_time,near_fluent,not_applicable,mixed,high,2,1,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,0,0,0,10_20,7.6,6.2,read_write,afternoon,cafe,uni_student,staying_focused,not_applicable,not_applicable,practical,high,1,1,90,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,under_10,6.5,5.7,read_write,afternoon,quiet_home,uni_student,dont_know_how_to_study,not_applicable,not_applicable,theory,high,3,1,14,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,10_20,5.2,1.1,auditory,morning,quiet_home,self_study,managing_time,not_applicable,not_applicable,practical,medium,5,1,90,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,under_10,6.6,3.4,read_write,morning,quiet_home,language_learner,no_practice_time,conversational,not_applicable,theory,high,2,1,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,1,0,1,under_10,6.4,5.9,visual,evening,quiet_home,cert_candidate,all_of_the_above,not_applicable,first_time,mixed,high,2,1,60,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,20_45,8.8,6.1,visual,late_night,cafe,self_study,understanding,not_applicable,not_applicable,mixed,medium,5,1,180,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,8.9,4.3,kinesthetic,late_night,noisy_home,uni_student,staying_focused,not_applicable,not_applicable,practical,low,4,1,60,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,45_plus,6.1,6.5,auditory,afternoon,quiet_home,cert_candidate,running_out_of_time,not_applicable,first_time,mixed,medium,3,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1,1,0,0,under_10,5.5,3.4,read_write,late_night,quiet_home,uni_student,remembering,not_applicable,not_applicable,practical,high,4,1,30,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,20_45,4.6,7.0,auditory,morning,quiet_home,uni_student,understanding,not_applicable,not_applicable,calculation,medium,4,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,45_plus,8.4,5.1,kinesthetic,evening,noisy_home,self_study,staying_focused,not_applicable,not_applicable,mixed,medium,2,1,90,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20_45,4.4,5.5,read_write,afternoon,quiet_home,uni_student,managing_time,not_applicable,not_applicable,calculation,low,5,1,14,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,10_20,5.2,2.9,kinesthetic,late_night,cafe,uni_student,remembering,not_applicable,not_applicable,calculation,medium,4,1,60,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,20_45,4.2,7.2,kinesthetic,late_night,cafe,language_learner,vocab_doesnt_stick,near_fluent,not_applicable,practical,medium,5,1,180,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0,20_45,5.6,7.2,visual,late_night,varies,language_learner,vocab_doesnt_stick,basic,not_applicable,practical,medium,2,1,90,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,1,20_45,7.5,6.1,visual,morning,cafe,uni_student,motivation,not_applicable,not_applicable,theory,medium,1,1,90,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,under_10,7.3,5.8,kinesthetic,evening,noisy_home,language_learner,vocab_doesnt_stick,conversational,not_applicable,practical,high,4,1,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
0,0,0,1,45_plus,8.8,4.0,read_write,morning,varies,uni_student,motivation,not_applicable,not_applicable,theory,medium,1,1,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,20_45,7.5,5.1,auditory,morning,cafe,cert_candidate,all_of_the_above,not_applicable,first_time,mixed,high,5,1,90,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,10_20,6.8,3.4,visual,late_night,library,self_study,understanding,not_applicable,not_applicable,mixed,medium,2,1,180,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,20_45,5.1,0.7,auditory,late_night,quiet_home,uni_student,motivation,not_applicable,not_applicable,theory,low,4,1,90,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,6.4,2.6,kinesthetic,morning,library,cert_candidate,exam_technique,not_applicable,first_time,mixed,high,2,1,90,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,under_10,8.2,0.7,auditory,morning,cafe,uni_student,motivation,not_applicable,not_applicable,practical,high,2,0,999,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,under_10,4.5,5.5,auditory,afternoon,library,uni_student,remembering,not_applicable,not_applicable,practical,medium,5,1,60,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,20_45,8.6,0.6,auditory,afternoon,library,uni_student,dont_know_how_to_study,not_applicable,not_applicable,theory,low,2,0,999,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,20_45,7.2,3.4,auditory,evening,varies,uni_student,remembering,not_applicable,not_applicable,mixed,high,3,1,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,20_45,7.4,4.4,read_write,late_night,varies,uni_student,remembering,not_applicable,not_applicable,theory,medium,4,0,999,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,under_10,6.1,6.8,auditory,morning,varies,uni_student,staying_focused,not_applicable,not_applicable,calculation,low,1,0,999,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,45_plus,6.8,1.8,auditory,late_night,varies,uni_student,remembering,not_applicable,not_applicable,theory,low,3,1,180,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,under_10,7.7,2.2,visual,late_night,cafe,language_learner,no_practice_time,beginner,not_applicable,theory,high,5,1,60,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,under_10,8.6,6.7,auditory,evening,cafe,cert_candidate,all_of_the_above,not_applicable,first_time,mixed,high,5,1,90,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,10_20,5.2,4.5,visual,late_night,varies,language_learner,language_anxiety,near_fluent,not_applicable,practical,high,3,1,60,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,45_plus,4.2,3.1,kinesthetic,afternoon,varies,cert_candidate,exam_technique,not_applicable,first_time,mixed,high,2,1,180,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1,0,0,45_plus,4.4,1.3,read_write,morning,library,self_study,dont_know_how_to_study,not_applicable,not_applicable,mixed,high,1,1,14,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,0,1,45_plus,7.6,4.1,visual,late_night,varies,language_learner,language_anxiety,conversational,not_applicable,theory,medium,2,0,999,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,20_45,7.0,6.1,read_write,evening,varies,uni_student,understanding,not_applicable,not_applicable,calculation,low,1,0,999,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,6.2,4.2,kinesthetic,evening,varies,uni_student,remembering,not_applicable,not_applicable,practical,low,2,1,30,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,45_plus,8.6,1.3,visual,evening,varies,uni_student,staying_focused,not_applicable,not_applicable,mixed,high,5,1,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,10_20,8.4,7.4,kinesthetic,late_night,noisy_home,cert_candidate,running_out_of_time,not_applicable,first_time,practical,high,5,1,90,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,1,0,20_45,6.5,5.7,kinesthetic,morning,quiet_home,language_learner,language_anxiety,near_fluent,not_applicable,practical,high,3,1,180,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,under_10,7.4,1.3,read_write,late_night,quiet_home,uni_student,remembering,not_applicable,not_applicable,theory,high,3,1,60,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,under_10,8.4,6.7,read_write,late_night,quiet_home,self_study,motivation,not_applicable,not_applicable,mixed,high,3,1,60,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,20_45,8.5,2.5,auditory,afternoon,quiet_home,cert_candidate,all_of_the_above,not_applicable,first_time,mixed,high,3,1,180,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,10_20,4.8,2.2,visual,afternoon,varies,self_study,remembering,not_applicable,not_applicable,practical,low,3,0,999,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,10_20,4.9,1.4,visual,late_night,quiet_home,uni_student,remembering,not_applicable,not_applicable,mixed,medium,1,1,180,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,under_10,7.8,7.4,auditory,morning,varies,self_study,understanding,not_applicable,not_applicable,mixed,high,5,1,14,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,10_20,6.3,7.2,visual,afternoon,library,uni_student,staying_focused,not_applicable,not_applicable,calculation,low,2,1,30,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20_45,7.8,6.8,auditory,afternoon,noisy_home,uni_student,motivation,not_applicable,not_applicable,calculation,high,4,0,999,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,45_plus,8.4,7.5,kinesthetic,late_night,library,language_learner,language_anxiety,conversational,not_applicable,mixed,medium,5,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1
1,0,0,0,under_10,5.0,5.3,read_write,afternoon,quiet_home,uni_student,dont_know_how_to_study,not_applicable,not_applicable,mixed,medium,4,1,30,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,under_10,6.6,8.0,kinesthetic,morning,quiet_home,uni_student,understanding,not_applicable,not_applicable,practical,low,3,0,999,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20_45,8.0,3.0,read_write,morning,noisy_home,uni_student,staying_focused,not_applicable,not_applicable,calculation,medium,5,1,90,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,10_20,6.7,4.9,visual,morning,cafe,language_learner,grammar_confusion,conversational,not_applicable,mixed,high,1,1,30,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,under_10,5.9,5.0,auditory,evening,quiet_home,self_study,understanding,not_applicable,not_applicable,theory,medium,4,1,180,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,4.4,2.6,auditory,late_night,library,cert_candidate,all_of_the_above,not_applicable,first_time,mixed,high,3,1,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1,0,0,0,10_20,6.2,6.4,visual,evening,noisy_home,uni_student,managing_time,not_applicable,not_applicable,calculation,high,1,1,90,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,5.1,4.1,read_write,morning,cafe,uni_student,staying_focused,not_applicable,not_applicable,mixed,high,2,1,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,0,20_45,8.1,6.9,kinesthetic,morning,library,self_study,dont_know_how_to_study,not_applicable,not_applicable,theory,medium,4,1,14,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,1,under_10,6.4,2.5,visual,afternoon,quiet_home,uni_student,staying_focused,not_applicable,not_applicable,calculation,medium,4,1,60,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,20_45,4.6,0.5,visual,evening,varies,uni_student,understanding,not_applicable,not_applicable,theory,medium,2,1,60,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,4.2,1.5,auditory,afternoon,noisy_home,uni_student,managing_time,not_applicable,not_applicable,mixed,medium,5,1,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1,0,0,0,20_45,8.0,1.4,kinesthetic,late_night,noisy_home,self_study,understanding,not_applicable,not_applicable,mixed,high,2,1,60,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,8.2,1.3,visual,evening,library,language_learner,cant_produce,beginner,not_applicable,practical,high,5,1,30,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,20_45,5.8,7.8,kinesthetic,morning,quiet_home,cert_candidate,staying_consistent,not_applicable,first_time,practical,medium,4,0,999,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,10_20,4.4,3.7,read_write,afternoon,cafe,uni_student,dont_know_how_to_study,not_applicable,not_applicable,calculation,low,2,1,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,20_45,7.0,5.8,kinesthetic,morning,library,language_learner,language_anxiety,basic,not_applicable,theory,medium,1,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
0,0,0,1,under_10,7.6,7.5,auditory,late_night,cafe,language_learner,grammar_confusion,beginner,not_applicable,practical,high,4,1,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,under_10,4.7,4.5,visual,morning,library,self_study,staying_focused,not_applicable,not_applicable,mixed,medium,5,0,999,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,under_10,7.5,0.8,auditory,morning,library,self_study,motivation,not_applicable,not_applicable,practical,medium,4,1,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,0,1,45_plus,5.6,0.7,auditory,morning,noisy_home,self_study,motivation,not_applicable,not_applicable,practical,medium,1,1,60,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,10_20,4.7,2.6,read_write,late_night,quiet_home,language_learner,no_practice_time,beginner,not_applicable,theory,medium,4,1,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,1,20_45,7.4,4.5,read_write,morning,varies,uni_student,dont_know_how_to_study,not_applicable,not_applicable,mixed,medium,5,1,14,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,10_20,5.3,5.3,kinesthetic,late_night,noisy_home,language_learner,no_practice_time,basic,not_applicable,practical,high,2,1,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,0,20_45,8.0,3.5,read_write,late_night,cafe,uni_student,dont_know_how_to_study,not_applicable,not_applicable,calculation,medium,2,1,60,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,10_20,8.1,5.7,kinesthetic,evening,library,uni_student,remembering,not_applicable,not_applicable,theory,high,4,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1,0,0,1,under_10,6.0,4.9,read_write,evening,noisy_home,self_study,motivation,not_applicable,not_applicable,theory,medium,5,1,30,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,20_45,4.4,2.4,auditory,evening,quiet_home,uni_student,understanding,not_applicable,not_applicable,theory,low,5,1,7,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1,0,0,10_20,4.6,7.8,auditory,afternoon,cafe,uni_student,remembering,not_applicable,not_applicable,theory,low,1,1,30,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,10_20,7.2,7.1,read_write,morning,library,language_learner,cant_produce,conversational,not_applicable,mixed,high,4,1,180,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,0,0,under_10,4.5,2.6,read_write,late_night,cafe,language_learner,language_anxiety,beginner,not_applicable,practical,high,2,1,14,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,under_10,6.7,6.7,kinesthetic,evening,cafe,uni_student,remembering,not_applicable,not_applicable,practical,medium,2,1,30,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,20_45,5.8,0.9,auditory,afternoon,varies,uni_student,dont_know_how_to_study,not_applicable,not_applicable,practical,medium,5,0,999,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,under_10,5.1,2.7,auditory,evening,library,language_learner,language_anxiety,beginner,not_applicable,practical,high,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,20_45,5.4,2.1,auditory,afternoon,noisy_home,uni_student,staying_focused,not_applicable,not_applicable,calculation,high,4,1,30,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,under_10,4.4,3.3,kinesthetic,late_night,quiet_home,uni_student,managing_time,not_applicable,not_applicable,mixed,medium,4,1,30,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1,1,0,20_45,6.0,3.8,auditory,afternoon,varies,uni_student,managing_time,not_applicable,not_applicable,practical,medium,4,1,180,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,4.6,7.3,visual,late_night,cafe,uni_student,motivation,not_applicable,not_applicable,theory,low,1,1,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,under_10,5.5,1.1,auditory,evening,varies,language_learner,no_practice_time,beginner,not_applicable,practical,high,4,1,60,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,45_plus,7.5,7.3,read_write,late_night,library,uni_student,dont_know_how_to_study,not_applicable,not_applicable,theory,low,1,0,999,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,under_10,8.3,2.5,auditory,evening,noisy_home,uni_student,dont_know_how_to_study,not_applicable,not_applicable,practical,medium,3,1,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,1,0,10_20,5.0,3.7,auditory,morning,cafe,cert_candidate,covering_all_content,not_applicable,first_time,mixed,medium,3,1,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,0,20_45,8.8,7.4,kinesthetic,morning,noisy_home,cert_candidate,covering_all_content,not_applicable,recertifying,mixed,high,1,1,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
